"Level";"Country";"State";"Place";"void";"Longitude";"Latitude";"ZoomLevel";"Icon"
2;Australia;Queensland;Blackbutt;;152.1;-26.8833333;6;
2;Australia;Queensland;Blackmount;;152.5833333;-25.7;6;
2;Australia;Queensland;Blackridge;;147.6166667;-22.6333333;6;
2;Australia;Queensland;Blacks Beach;;149.2;-21.05;6;
2;Australia;Queensland;Blackwater;;148.8833333;-23.5833333;6;
2;Australia;Queensland;Blair Athol;;147.55;-22.7;6;
2;Australia;Queensland;Blanchview;;152.0333333;-27.5666667;6;
2;Australia;Queensland;Blantyre;;152.6833333;-27.9;6;
2;Australia;Queensland;Blaxland;;151.3166667;-27.2;6;
2;Australia;Queensland;Blenheim;;152.3166667;-27.6666667;6;
2;Australia;Queensland;Bli Bli;;153.0333333;-26.6166667;6;
2;Australia;Queensland;Bloomfield;;145.3333333;-15.9333333;6;
2;Australia;Queensland;Bloomsbury;;148.6;-20.7166667;6;
2;Australia;Queensland;Blue Mountain;;149.0333333;-21.5833333;6;
2;Australia;Queensland;Bluff;;149.0666667;-23.5833333;6;
2;Australia;Queensland;Blythdale;;148.9666667;-26.5833333;6;
2;Australia;Queensland;Bodalla;;152.2333333;-25.2166667;6;
2;Australia;Queensland;Bogandilla;;149.8;-26.5;6;
2;Australia;Queensland;Bogantungan;;147.3;-23.65;6;
2;Australia;Queensland;Boigu;;142.2166667;-9.2333333;6;
2;Australia;Queensland;Boldon;;148.9166667;-21.15;6;
2;Australia;Queensland;Bollon;;147.4833333;-28.0333333;6;
2;Australia;Queensland;Bombeeta;;145.9666667;-17.6833333;6;
2;Australia;Queensland;Bona Vista;;148.6666667;-20.4;6;
2;Australia;Queensland;Bondoola;;150.6833333;-23.1666667;6;
2;Australia;Queensland;Bongaree;;153.1586111;-27.0797222;6;
2;Australia;Queensland;Bongeen;;151.45;-27.5666667;6;
2;Australia;Queensland;Bony Mountain;;151.8333333;-28.1333333;6;
2;Australia;Queensland;Boodua;;151.8333333;-27.3833333;6;
2;Australia;Queensland;Boolba;;148.1;-27.9666667;6;
2;Australia;Queensland;Boolboonda;;151.6833333;-25.0833333;6;
2;Australia;Queensland;Boolburra;;149.7666667;-23.7333333;6;
2;Australia;Queensland;Booloongie;;152.3;-24.8333333;6;
2;Australia;Queensland;Booloumba;;152.6833333;-26.65;6;
2;Australia;Queensland;Boomerang;;151.4333333;-25.6166667;6;
2;Australia;Queensland;Boompa;;152.1833333;-25.5833333;6;
2;Australia;Queensland;Boonah;;152.6833333;-28;6;
