3;USA;Pennsylvannia;Adams;Irishtown;W77.0492;N39.8381;12;
3;USA;Pennsylvannia;Adams;Iron Springs;W77.3967;N39.7756;12;
3;USA;Pennsylvannia;Adams;Jacks Mountain;W77.4022;N39.7544;12;
3;USA;Pennsylvannia;Adams;Kingsdale;W77.1189;N39.7244;12;
3;USA;Pennsylvannia;Adams;Knoxlyn;W77.3169;N39.8308;12;
3;USA;Pennsylvannia;Adams;Lake Heritage;W77.1839;N39.8094;12;
3;USA;Pennsylvannia;Adams;Lake Meade;W77.0372;N39.985;12;
3;USA;Pennsylvannia;Adams;Latimore;W77.1211;N40.0456;12;
3;USA;Pennsylvannia;Adams;Littlestown;W77.0881;N39.7444;12;
3;USA;Pennsylvannia;Adams;Maria Furnace;W77.405;N39.775;12;
3;USA;Pennsylvannia;Adams;Marshall;W77.3758;N39.815;12;
3;USA;Pennsylvannia;Adams;McKnightstown Station;W77.3244;N39.8569;12;
3;USA;Pennsylvannia;Adams;McKnightstown;W77.3256;N39.8706;12;
3;USA;Pennsylvannia;Adams;McSherry;W77.0136;N39.7858;12;
3;USA;Pennsylvannia;Adams;McSherrystown;W77.0114;N39.8072;12;
3;USA;Pennsylvannia;Adams;Menges Mill;W77.1031;N39.7214;12;
3;USA;Pennsylvannia;Adams;Midway;W77.0028;N39.8083;12;
3;USA;Pennsylvannia;Adams;Mount Hope;W77.4275;N39.8033;12;
3;USA;Pennsylvannia;Adams;Mount Misery;W77.0436;N39.8397;12;
3;USA;Pennsylvannia;Adams;Mount Pleasant;W77.0064;N39.7794;12;
3;USA;Pennsylvannia;Adams;Mount Pleasant;W77.0756;N39.7336;12;
3;USA;Pennsylvannia;Adams;Mount Tabor;W77.2394;N40.0133;12;
3;USA;Pennsylvannia;Adams;Mummasburg;W77.2894;N39.8856;12;
3;USA;Pennsylvannia;Adams;New Oxford;W77.0558;N39.8636;12;
3;USA;Pennsylvannia;Adams;Newchester;W77.0956;N39.9033;12;
3;USA;Pennsylvannia;Adams;Oak Grove;W77.1136;N39.7317;12;
3;USA;Pennsylvannia;Adams;Orrtanna;W77.3608;N39.845;12;
3;USA;Pennsylvannia;Adams;Peach Glen;W77.23;N40.0231;12;
3;USA;Pennsylvannia;Adams;Plainview;W77.1642;N39.9261;12;
3;USA;Pennsylvannia;Adams;Ram;W77.4606;N39.8514;12;
3;USA;Pennsylvannia;Adams;Round Top;W77.2311;N39.7958;12;
3;USA;Pennsylvannia;Adams;Sedgwick;W77.2314;N39.7939;12;
3;USA;Pennsylvannia;Adams;Seven Stars;W77.2972;N39.8586;12;
3;USA;Pennsylvannia;Adams;Shanks Mill;W77.3636;N39.7258;12;
3;USA;Pennsylvannia;Adams;Shrivers Corners;W77.1889;N39.8925;12;
3;USA;Pennsylvannia;Adams;Slate Ridge;W77.0911;N39.7339;12;
