"Level";"Country";"State";"Place";"void";"Longitude";"Latitude";"ZoomLevel";"Icon"
2;Australia;Western Australia;Chedaring;;116.3666667;-31.7833333;6;
2;Australia;Western Australia;Cheritons Find;;119.6333333;-31.8166667;6;
2;Australia;Western Australia;Cherry Tree Pool;;117.2833333;-33.75;6;
2;Australia;Western Australia;Chillilup;;118.6166667;-34.3333333;6;
2;Australia;Western Australia;Chinocup;;118.3833333;-33.5333333;6;
2;Australia;Western Australia;Chinokup;;118.3833333;-33.5333333;6;
2;Australia;Western Australia;Chittering;;116.1;-31.4833333;6;
2;Australia;Western Australia;Chorkerup;;117.7;-34.8166667;6;
2;Australia;Western Australia;Chowerup;;116.6666667;-34.1;6;
2;Australia;Western Australia;Circle Valley;;121.6833333;-33.0833333;6;
2;Australia;Western Australia;Clackline;;116.5333333;-31.7333333;6;
2;Australia;Western Australia;Clampton;;119.1;-29.9333333;6;
2;Australia;Western Australia;Claremont;;115.7861111;-31.9875;6;
2;Australia;Western Australia;Cleary;;117.6333333;-30.4333333;6;
2;Australia;Western Australia;Coates;;116.4;-31.75;6;
2;Australia;Western Australia;Collanilling;;117.5;-33.2666667;6;
2;Australia;Western Australia;Collgar;;118.3666667;-31.55;6;
2;Australia;Western Australia;Collie Burn;;116.1833333;-33.4;6;
2;Australia;Western Australia;Collie Cardiff;;116.2;-33.4333333;6;
2;Australia;Western Australia;Collie;;116.15;-33.3666667;6;
2;Australia;Western Australia;Comet Vale;;121.1166667;-29.95;6;
2;Australia;Western Australia;Comet;;119.7166667;-21.2333333;6;
2;Australia;Western Australia;Condon;;119.3666667;-20.0166667;6;
2;Australia;Western Australia;Congelin;;116.8833333;-32.8333333;6;
2;Australia;Western Australia;Contine;;116.9666667;-32.8666667;6;
2;Australia;Western Australia;Coogee;;115.7666667;-32.1166667;6;
2;Australia;Western Australia;Cooglegong;;119.4;-21.5;6;
2;Australia;Western Australia;Cookernup;;115.8833333;-32.9833333;6;
2;Australia;Western Australia;Coolboogin;;117.5166667;-30.95;6;
2;Australia;Western Australia;Coolgardie;;121.1666667;-30.95;6;
2;Australia;Western Australia;Coolimba;;114.9958333;-29.8583333;6;
2;Australia;Western Australia;Coolup;;115.8666667;-32.75;6;
2;Australia;Western Australia;Coomberdale;;116.0333333;-30.4666667;6;
